	book	chapter	verse	lemma	strongno	gloss	display_lemma
41225	04	21	36	αἴρω	G142	raise, lift up, take away	αἴρω
41226	04	21	37	μέλλω	G3195	am about to, intend	μέλλω
41227	04	21	37	εἰσάγω	G1521	lead in, bring in, lead into	εἰσάγω
41228	04	21	37	παρεμβολή	G3925	camp, barracks	παρεμβολή
41229	04	21	37	Παῦλος	G3972	Paul	Παῦλος
41230	04	21	37	λέγω	G3004	say, tell	λέγω
41231	04	21	37	χιλίαρχος	G5506	military tribune; leader of a thousand soldiers	χιλίαρχος
41232	04	21	37	εἰ	G1487	if	εἰ
41233	04	21	37	ἔξεστι(ν)	G1832	it is permitted, lawful, possible	ἔξεστι(ν)
41234	04	21	37	λέγω	G3004	say, tell	λέγω
41235	04	21	37	φημί	G5346	say	φημί
41236	04	21	37	Ἑλληνιστί	G1676	in the Greek language	Ἑλληνιστί
41237	04	21	37	γινώσκω	G1097	know, learn	γινώσκω
41238	04	21	38	οὐ	G3756	no, not	οὐ
41239	04	21	38	εἰμί	G1510	am, exist	εἰμί
41240	04	21	38	Αἰγύπτιος	G124	Egyptian	Αἰγύπτιος
41241	04	21	38	ἡμέρα	G2250	day	ἡμέρα
41242	04	21	38	ἀναστατόω	G387	turn upside down, upset, unsettle	ἀναστατόω
41243	04	21	38	ἐξάγω	G1806	lead out	ἐξάγω
41244	04	21	38	ἔρημος	G2048	deserted, empty; (as a noun) desert, wilderness	ἔρημος
41245	04	21	38	τετρακισχίλιοι	G5070	four thousand	τετρακισχίλιοι
41246	04	21	38	ἀνήρ	G435	man	ἀνήρ
41247	04	21	38	σικάριος	G4607	assassin, murderer	σικάριος
41248	04	21	39	λέγω	G3004	say, tell	λέγω
41249	04	21	39	Παῦλος	G3972	Paul	Παῦλος
41250	04	21	39	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
41251	04	21	39	εἰμί	G1510	am, exist	εἰμί
41252	04	21	39	Ἰουδαῖος	G2453	Jewish, Judean	Ἰουδαῖος
41253	04	21	39	Ταρσεύς	G5018	belonging to Tarsus	Ταρσεύς
41254	04	21	39	Κιλικία	G2791	Cilicia	Κιλικία
41255	04	21	39	οὐ	G3756	no, not	οὐ
41256	04	21	39	ἄσημος	G767	undistinguished, obscure	ἄσημος
41257	04	21	39	πόλις	G4172	city	πόλις
41258	04	21	39	πολίτης	G4177	citizen	πολίτης
41259	04	21	39	δέομαι	G1189	bind, tie	δέομαι
41260	04	21	39	ἐπιτρέπω	G2010	allow, permit	ἐπιτρέπω
41261	04	21	39	λαλέω	G2980	speak, say	λαλέω
41262	04	21	39	λαός	G2992	people, crowd	λαός
41263	04	21	40	ἐπιτρέπω	G2010	allow, permit	ἐπιτρέπω
41264	04	21	40	Παῦλος	G3972	Paul	Παῦλος
41265	04	21	40	ἵστημι	G2476	cause to stand, place, set	ἵστημι
41266	04	21	40	ἀναβαθμός	G304	step, flight of steps	ἀναβαθμός
41267	04	21	40	κατασείω	G2678	shake, wave, beckon	κατασείω
41268	04	21	40	χείρ	G5495	hand	χείρ
41269	04	21	40	λαός	G2992	people, crowd	λαός
41270	04	21	40	πολύς	G4183	much, many, often	πολύς
41271	04	21	40	σιγή	G4602	silence	σιγή
41272	04	21	40	γίνομαι	G1096	am born, become, happen	γίνομαι
41273	04	21	40	προσφωνέω	G4377	call at, address, call to, summon	προσφωνέω
41274	04	21	40	Ἑβραΐς	G1446	Hebrew language, Aramaic	Ἑβραΐς
41275	04	21	40	διάλεκτος	G1258	language, speech	διάλεκτος
41276	04	21	40	λέγω	G3004	say, tell	λέγω
41277	04	22	01	ἀνήρ	G435	man	ἀνήρ
41278	04	22	01	ἀδελφός	G80	brother	ἀδελφός
41279	04	22	01	πατήρ	G3962	father, ancestor	πατήρ
41280	04	22	01	ἀκούω	G191	hear, listen	ἀκούω
41281	04	22	01	νυνί	G3570	now, already, at present	νυνί
41282	04	22	01	ἀπολογία	G627	verbal defense, defense, reply	ἀπολογία
41283	04	22	02	ἀκούω	G191	hear, listen	ἀκούω
41284	04	22	02	Ἑβραΐς	G1446	Hebrew language, Aramaic	Ἑβραΐς
41285	04	22	02	διάλεκτος	G1258	language, speech	διάλεκτος
41286	04	22	02	προσφωνέω	G4377	call at, address, call to, summon	προσφωνέω
41287	04	22	02	μᾶλλον	G3123	more, rather	μᾶλλον
41288	04	22	02	παρέχω	G3930	offer, provide, give, cause	παρέχω
41289	04	22	02	ἡσυχία	G2271	quietness, silence	ἡσυχία
41290	04	22	02	φημί	G5346	say	φημί
41291	04	22	03	εἰμί	G1510	am, exist	εἰμί
41292	04	22	03	ἀνήρ	G435	man	ἀνήρ
41293	04	22	03	Ἰουδαῖος	G2453	Jewish, Judean	Ἰουδαῖος
41294	04	22	03	γεννάω	G1080	bring forth, give birth to	γεννάω
41295	04	22	03	Ταρσός	G5019	Tarsus	Ταρσός
41296	04	22	03	Κιλικία	G2791	Cilicia	Κιλικία
41297	04	22	03	ἀνατρέφω	G397	rear, bring up	ἀνατρέφω
41298	04	22	03	πόλις	G4172	city	πόλις
41299	04	22	03	πούς	G4228	foot	πούς
41300	04	22	03	Γαμαλιήλ	G1059	Gamaliel	Γαμαλιήλ
41301	04	22	03	παιδεύω	G3811	discipline, educate, train, chastise, bring up	παιδεύω
41302	04	22	03	ἀκρίβεια	G195	strictness, accuracy	ἀκρίβεια
41303	04	22	03	πατρῷος	G3971	hereditary	πατρῷος
41304	04	22	03	νόμος	G3551	law	νόμος
41305	04	22	03	ζηλωτής	G2207	zealot	ζηλωτής
41306	04	22	03	ὑπάρχω	G5225	am, exist, be present	ὑπάρχω
41307	04	22	03	θεός	G2316	god	θεός
41308	04	22	03	πᾶς	G3956	all, every	πᾶς
41309	04	22	03	εἰμί	G1510	am, exist	εἰμί
41310	04	22	03	σήμερον	G4594	today, now	σήμερον
41311	04	22	04	ὁδός	G3598	way, road, journey	ὁδός
41312	04	22	04	διώκω	G1377	hasten; pursue, persecute	διώκω
41313	04	22	04	θάνατος	G2288	death	θάνατος
41314	04	22	04	δεσμεύω	G1195	bind, put in chains	δεσμεύω
41315	04	22	04	παραδίδωμι	G3860	hand over, hand down, entrust	παραδίδωμι
41316	04	22	04	φυλακή	G5438	guard, prison, watch	φυλακή
41317	04	22	04	ἀνήρ	G435	man	ἀνήρ
41318	04	22	04	γυνή	G1135	woman, wife	γυνή
41319	04	22	05	καί	G2532	and, also, likewise	καί
41320	04	22	05	ἀρχιερεύς	G749	high priest	ἀρχιερεύς
41321	04	22	05	μαρτυρέω	G3140	testify, bear witness	μαρτυρέω
41322	04	22	05	πᾶς	G3956	all, every	πᾶς
41323	04	22	05	πρεσβυτέριον	G4244	assembly of elders	πρεσβυτέριον
41324	04	22	05	καί	G2532	and, also, likewise	καί
41325	04	22	05	ἐπιστολή	G1992	letter, dispatch, epistle	ἐπιστολή
41326	04	22	05	δέχομαι	G1209	take, receive	δέχομαι
41327	04	22	05	ἀδελφός	G80	brother	ἀδελφός
41328	04	22	05	Δαμασκός	G1154	Damascus	Δαμασκός
41329	04	22	05	πορεύομαι	G4198	go, proceed	πορεύομαι
41330	04	22	05	ἄγω	G71	lead	ἄγω
41331	04	22	05	καί	G2532	and, also, likewise	καί
41332	04	22	05	ἐκεῖσε	G1566	thither, there	ἐκεῖσε
41333	04	22	05	εἰμί	G1510	am, exist	εἰμί
41334	04	22	05	δέω	G1210	bind, tie	δέω
41335	04	22	05	Ἱεροσόλυμα	G2419	Jerusalem	Ἱεροσόλυμα
41336	04	22	05	τιμωρέω	G5097	punish	τιμωρέω
41337	04	22	06	γίνομαι	G1096	am born, become, happen	γίνομαι
41338	04	22	06	πορεύομαι	G4198	go, proceed	πορεύομαι
41339	04	22	06	ἐγγίζω	G1448	come near, approach	ἐγγίζω
41340	04	22	06	Δαμασκός	G1154	Damascus	Δαμασκός
41341	04	22	06	μεσημβρία	G3314	South	μεσημβρία
41342	04	22	06	ἐξαίφνης	G1810	suddenly, unexpectedly	ἐξαίφνης
41343	04	22	06	οὐρανός	G3772	sky, heaven	οὐρανός
41344	04	22	06	περιαστράπτω	G4015	flash around like lightning	περιαστράπτω
41345	04	22	06	φῶς	G5457	light, source of light	φῶς
41346	04	22	06	ἱκανός	G2425	sufficient, large	ἱκανός
41347	04	22	07	πίπτω	G4098	fall	πίπτω
41348	04	22	07	ἔδαφος	G1475	base, ground	ἔδαφος
41349	04	22	07	ἀκούω	G191	hear, listen	ἀκούω
41350	04	22	07	φωνή	G5456	sound, voice	φωνή
41351	04	22	07	λέγω	G3004	say, tell	λέγω
41352	04	22	07	Σαούλ	G4549	Saul	Σαούλ
41353	04	22	07	Σαούλ	G4549	Saul	Σαούλ
41354	04	22	07	διώκω	G1377	hasten; pursue, persecute	διώκω
41355	04	22	08	ἀποκρίνομαι	G611	answer, reply	ἀποκρίνομαι
41356	04	22	08	εἰμί	G1510	am, exist	εἰμί
41357	04	22	08	κύριος	G2962	lord, master, the Lord	κύριος
41358	04	22	08	λέγω	G3004	say, tell	λέγω
41359	04	22	08	εἰμί	G1510	am, exist	εἰμί
41360	04	22	08	Ἰησοῦς	G2424	Jesus, Joshua	Ἰησοῦς
41361	04	22	08	Ναζωραῖος	G3480	Nazarene, Nazorean	Ναζωραῖος
41362	04	22	08	διώκω	G1377	hasten; pursue, persecute	διώκω
41363	04	22	09	εἰμί	G1510	am, exist	εἰμί
41364	04	22	09	φῶς	G5457	light, source of light	φῶς
41365	04	22	09	θεάομαι	G2300	see, behold, contemplate, visit; look at	θεάομαι
41366	04	22	09	φωνή	G5456	sound, voice	φωνή
41367	04	22	09	οὐ	G3756	no, not	οὐ
41368	04	22	09	ἀκούω	G191	hear, listen	ἀκούω
41369	04	22	09	λαλέω	G2980	speak, say	λαλέω
41370	04	22	10	λέγω	G3004	say, tell	λέγω
41371	04	22	10	ποιέω	G4160	do, make	ποιέω
41372	04	22	10	κύριος	G2962	lord, master, the Lord	κύριος
41373	04	22	10	κύριος	G2962	lord, master, the Lord	κύριος
41374	04	22	10	λέγω	G3004	say, tell	λέγω
41375	04	22	10	ἀνίστημι	G450	raise, rise, stand up	ἀνίστημι
41376	04	22	10	πορεύομαι	G4198	go, proceed	πορεύομαι
41377	04	22	10	Δαμασκός	G1154	Damascus	Δαμασκός
41378	04	22	10	λαλέω	G2980	speak, say	λαλέω
41379	04	22	10	πᾶς	G3956	all, every	πᾶς
41380	04	22	10	τάσσω	G5021	place, order, assign, arrange	τάσσω
41381	04	22	10	ποιέω	G4160	do, make	ποιέω
41382	04	22	11	οὐ	G3756	no, not	οὐ
41383	04	22	11	ἐμβλέπω	G1689	look into, look upon, look at	ἐμβλέπω
41384	04	22	11	δόξα	G1391	glory, splendor, brightness	δόξα
41385	04	22	11	φῶς	G5457	light, source of light	φῶς
41386	04	22	11	χειραγωγέω	G5496	lead by the hand	χειραγωγέω
41387	04	22	11	σύνειμι	G4895	am with	σύνειμι
41388	04	22	11	ἔρχομαι	G2064	come, go	ἔρχομαι
41389	04	22	11	Δαμασκός	G1154	Damascus	Δαμασκός
41390	04	22	12	Ἁνανίας	G367	Ananias	Ἁνανίας
41391	04	22	12	ἀνήρ	G435	man	ἀνήρ
41392	04	22	12	εὐλαβής	G2126	cautious, pious	εὐλαβής
41393	04	22	12	νόμος	G3551	law	νόμος
41394	04	22	12	μαρτυρέω	G3140	testify, bear witness	μαρτυρέω
41395	04	22	12	πᾶς	G3956	all, every	πᾶς
41396	04	22	12	κατοικέω	G2730	dwell in, live	κατοικέω
41397	04	22	12	Ἰουδαῖος	G2453	Jewish, Judean	Ἰουδαῖος
41398	04	22	13	ἔρχομαι	G2064	come, go	ἔρχομαι
41399	04	22	13	ἐφίστημι	G2186	stand by, am urgent, befall one, impend; approach, appear	ἐφίστημι
41400	04	22	13	λέγω	G3004	say, tell	λέγω
41401	04	22	13	Σαούλ	G4549	Saul	Σαούλ
41402	04	22	13	ἀδελφός	G80	brother	ἀδελφός
41403	04	22	13	ἀναβλέπω	G308	look up, recover my sight; gain sight	ἀναβλέπω
41404	04	22	13	ὥρα	G5610	hour, season	ὥρα
41405	04	22	13	ἀναβλέπω	G308	look up, recover my sight; gain sight	ἀναβλέπω
41406	04	22	14	λέγω	G3004	say, tell	λέγω
41407	04	22	14	θεός	G2316	god	θεός
41408	04	22	14	πατήρ	G3962	father, ancestor	πατήρ
41409	04	22	14	προχειρίζομαι	G4400	appoint, choose, elect	προχειρίζομαι
41410	04	22	14	γινώσκω	G1097	know, learn	γινώσκω
41411	04	22	14	θέλημα	G2307	will, wish, desire	θέλημα
41412	04	22	14	ὁράω	G3708	see, look upon	ὁράω
41413	04	22	14	δίκαιος	G1342	just, righteous	δίκαιος
41414	04	22	14	ἀκούω	G191	hear, listen	ἀκούω
41415	04	22	14	φωνή	G5456	sound, voice	φωνή
41416	04	22	14	στόμα	G4750	mouth, speech	στόμα
41417	04	22	15	εἰμί	G1510	am, exist	εἰμί
41418	04	22	15	μάρτυς	G3144	witness	μάρτυς
41419	04	22	15	πᾶς	G3956	all, every	πᾶς
41420	04	22	15	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
41421	04	22	15	ὁράω	G3708	see, look upon	ὁράω
41422	04	22	15	ἀκούω	G191	hear, listen	ἀκούω
41423	04	22	16	νῦν	G3568	now, already	νῦν
41424	04	22	16	μέλλω	G3195	am about to, intend	μέλλω
41425	04	22	16	ἀνίστημι	G450	raise, rise, stand up	ἀνίστημι
41426	04	22	16	βαπτίζω	G907	dip, baptize	βαπτίζω
41427	04	22	16	ἀπολούω	G628	wash off, wash away	ἀπολούω
41428	04	22	16	ἁμαρτία	G266	sin	ἁμαρτία
41429	04	22	16	ἐπικαλέω	G1941	name; (mid.) call upon	ἐπικαλέω
41430	04	22	16	ὄνομα	G3686	name	ὄνομα
41431	04	22	17	γίνομαι	G1096	am born, become, happen	γίνομαι
41432	04	22	17	ὑποστρέφω	G5290	turn back, return	ὑποστρέφω
41433	04	22	17	Ἱεροσόλυμα	G2419	Jerusalem	Ἱεροσόλυμα
41434	04	22	17	προσεύχομαι	G4336	pray	προσεύχομαι
41435	04	22	17	ἱερός	G2411	temple	ἱερός
41436	04	22	17	γίνομαι	G1096	am born, become, happen	γίνομαι
41437	04	22	17	ἔκστασις	G1611	distraction, confusion; trance, bewilderment, amazement	ἔκστασις
41438	04	22	18	ὁράω	G3708	see, look upon	ὁράω
41439	04	22	18	λέγω	G3004	say, tell	λέγω
41440	04	22	18	σπεύδω	G4692	hasten, desire earnestly	σπεύδω
41441	04	22	18	ἐξέρχομαι	G1831	go out, come out	ἐξέρχομαι
41442	04	22	18	τάχος	G5034	quickness, speed	τάχος
41443	04	22	18	Ἱεροσόλυμα	G2419	Jerusalem	Ἱεροσόλυμα
41444	04	22	18	οὐ	G3756	no, not	οὐ
41445	04	22	18	παραδέχομαι	G3858	receive, accept, acknowledge	παραδέχομαι
41446	04	22	18	μαρτυρία	G3141	witness, testimony	μαρτυρία
41447	04	22	19	λέγω	G3004	say, tell	λέγω
41448	04	22	19	κύριος	G2962	lord, master, the Lord	κύριος
41449	04	22	19	ἐπίσταμαι	G1987	know, understand	ἐπίσταμαι
41450	04	22	19	εἰμί	G1510	am, exist	εἰμί
41451	04	22	19	φυλακίζω	G5439	imprison	φυλακίζω
41452	04	22	19	δέρω	G1194	flay, flog, scourge, beat	δέρω
41453	04	22	19	συναγωγή	G4864	assembly, congregation, synagogue	συναγωγή
41454	04	22	19	πιστεύω	G4100	believe in, have faith in, trust	πιστεύω
41455	04	22	20	ἐκχέω	G1632	pour out, shed	ἐκχέω
41456	04	22	20	αἷμα	G129	blood	αἷμα
41457	04	22	20	Στέφανος	G4736	crown, garland	Στέφανος
41458	04	22	20	μάρτυς	G3144	witness	μάρτυς
41459	04	22	20	καί	G2532	and, also, likewise	καί
41460	04	22	20	εἰμί	G1510	am, exist	εἰμί
41461	04	22	20	ἐφίστημι	G2186	stand by, am urgent, befall one, impend; approach, appear	ἐφίστημι
41462	04	22	20	συνευδοκέω	G4909	agree with, approve of, consent, agree, am of one mind with	συνευδοκέω
41463	04	22	20	φυλάσσω	G5442	keep, guard, observe; watch	φυλάσσω
41464	04	22	20	ἱμάτιον	G2440	outer garment, garment	ἱμάτιον
41465	04	22	20	ἀναιρέω	G337	take up, abolish, murder; take away, destroy	ἀναιρέω
41466	04	22	21	λέγω	G3004	say, tell	λέγω
41467	04	22	21	πορεύομαι	G4198	go, proceed	πορεύομαι
41468	04	22	21	ἔθνος	G1484	nation, the Gentiles	ἔθνος
41469	04	22	21	μακράν	G3112	far away	μακράν
41470	04	22	21	ἐξαποστέλλω	G1821	send forth	ἐξαποστέλλω
41471	04	22	22	ἀκούω	G191	hear, listen	ἀκούω
41472	04	22	22	λόγος	G3056	word, speech	λόγος
41473	04	22	22	ἐπαίρω	G1869	raise, lift up, hold up	ἐπαίρω
41474	04	22	22	φωνή	G5456	sound, voice	φωνή
41475	04	22	22	λέγω	G3004	say, tell	λέγω
41476	04	22	22	αἴρω	G142	raise, lift up, take away	αἴρω
41477	04	22	22	γῆ	G1093	earth, land	γῆ
41478	04	22	22	οὐ	G3756	no, not	οὐ
41479	04	22	22	καθήκω	G2520	it is fitting	καθήκω
41480	04	22	22	ζάω	G2198	live	ζάω
41481	04	22	23	κραυγάζω	G2905	cry out, cry aloud, shout	κραυγάζω
41482	04	22	23	ῥίπτω	G4495	throw down, throw, cast, toss	ῥίπτω
41483	04	22	23	ἱμάτιον	G2440	outer garment, garment	ἱμάτιον
41484	04	22	23	κονιορτός	G2868	dust	κονιορτός
41485	04	22	23	βάλλω	G906	throw, place	βάλλω
41486	04	22	23	ἀήρ	G109	air	ἀήρ
41487	04	22	24	κελεύω	G2753	command, order, urge	κελεύω
41488	04	22	24	χιλίαρχος	G5506	military tribune; leader of a thousand soldiers	χιλίαρχος
41489	04	22	24	εἰσάγω	G1521	lead in, bring in, lead into	εἰσάγω
41490	04	22	24	παρεμβολή	G3925	camp, barracks	παρεμβολή
41491	04	22	24	λέγω	G3004	say, tell	λέγω
41492	04	22	24	μάστιξ	G3148	scourging, torment, scourge, lash, sufferings	μάστιξ
41493	04	22	24	ἀνετάζω	G426	examine judicially	ἀνετάζω
41494	04	22	24	ἐπιγινώσκω	G1921	come to know, recognize, understand	ἐπιγινώσκω
41495	04	22	24	αἰτία	G156	cause, reason	αἰτία
41496	04	22	24	οὕτω	G3779	thus, so, in this manner	οὕτω
41497	04	22	24	ἐπιφωνέω	G2019	call out, shout	ἐπιφωνέω
41498	04	22	25	προτείνω	G4385	stretch out, tie up	προτείνω
41499	04	22	25	ἱμάς	G2438	thong, strap	ἱμάς
41500	04	22	25	λέγω	G3004	say, tell	λέγω
41501	04	22	25	ἵστημι	G2476	cause to stand, place, set	ἵστημι
41502	04	22	25	ἑκατοντάρχης	G1543	centurion, captain	ἑκατοντάρχης
41503	04	22	25	Παῦλος	G3972	Paul	Παῦλος
41504	04	22	25	εἰ	G1487	if	εἰ
41505	04	22	25	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
41506	04	22	25	Ῥωμαῖος	G4514	Roman, a Roman citizen	Ῥωμαῖος
41507	04	22	25	ἀκατάκριτος	G178	uncondemned	ἀκατάκριτος
41508	04	22	25	ἔξεστι(ν)	G1832	it is permitted, lawful, possible	ἔξεστι(ν)
41509	04	22	25	μαστίζω	G3147	flog, scourge	μαστίζω
41510	04	22	26	ἀκούω	G191	hear, listen	ἀκούω
41511	04	22	26	ἑκατοντάρχης	G1543	centurion, captain	ἑκατοντάρχης
41512	04	22	26	προσέρχομαι	G4334	come near,  go to, approach	προσέρχομαι
41513	04	22	26	χιλίαρχος	G5506	military tribune; leader of a thousand soldiers	χιλίαρχος
41514	04	22	26	ἀπαγγέλλω	G518	report, announce, proclaim	ἀπαγγέλλω
41515	04	22	26	λέγω	G3004	say, tell	λέγω
41516	04	22	26	μέλλω	G3195	am about to, intend	μέλλω
41517	04	22	26	ποιέω	G4160	do, make	ποιέω
41518	04	22	26	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
41519	04	22	26	Ῥωμαῖος	G4514	Roman, a Roman citizen	Ῥωμαῖος
41520	04	22	26	εἰμί	G1510	am, exist	εἰμί
41521	04	22	27	προσέρχομαι	G4334	come near,  go to, approach	προσέρχομαι
41522	04	22	27	χιλίαρχος	G5506	military tribune; leader of a thousand soldiers	χιλίαρχος
41523	04	22	27	λέγω	G3004	say, tell	λέγω
41524	04	22	27	λέγω	G3004	say, tell	λέγω
41525	04	22	27	Ῥωμαῖος	G4514	Roman, a Roman citizen	Ῥωμαῖος
41526	04	22	27	εἰμί	G1510	am, exist	εἰμί
41527	04	22	27	φημί	G5346	say	φημί
41528	04	22	27	ναί	G3483	yes, indeed	ναί
41529	04	22	28	ἀποκρίνομαι	G611	answer, reply	ἀποκρίνομαι
41530	04	22	28	χιλίαρχος	G5506	military tribune; leader of a thousand soldiers	χιλίαρχος
41531	04	22	28	πολύς	G4183	much, many, often	πολύς
41532	04	22	28	κεφάλαιον	G2774	chief matter, sum of money	κεφάλαιον
41533	04	22	28	πολιτεία	G4174	citizen body, citizenship	πολιτεία
41534	04	22	28	κτάομαι	G2932	acquire, win, get, buy, possess	κτάομαι
41535	04	22	28	Παῦλος	G3972	Paul	Παῦλος
41536	04	22	28	φημί	G5346	say	φημί
41537	04	22	28	καί	G2532	and, also, likewise	καί
41538	04	22	28	γεννάω	G1080	bring forth, give birth to	γεννάω
41539	04	22	29	εὐθέως	G2112	immediately, soon	εὐθέως
41540	04	22	29	ἀφίστημι	G868	lead away, seduce, depart, abstain from, go away	ἀφίστημι
41541	04	22	29	μέλλω	G3195	am about to, intend	μέλλω
41542	04	22	29	ἀνετάζω	G426	examine judicially	ἀνετάζω
41543	04	22	29	καί	G2532	and, also, likewise	καί
41544	04	22	29	χιλίαρχος	G5506	military tribune; leader of a thousand soldiers	χιλίαρχος
41545	04	22	29	φοβέω	G5399	fear, am terrified	φοβέω
41546	04	22	29	ἐπιγινώσκω	G1921	come to know, recognize, understand	ἐπιγινώσκω
41547	04	22	29	Ῥωμαῖος	G4514	Roman, a Roman citizen	Ῥωμαῖος
41548	04	22	29	εἰμί	G1510	am, exist	εἰμί
41549	04	22	29	εἰμί	G1510	am, exist	εἰμί
41550	04	22	29	δέω	G1210	bind, tie	δέω
41551	04	22	30	ἐπαύριον	G1887	tomorrow	ἐπαύριον
41552	04	22	30	βούλομαι	G1014	will, desire, wish	βούλομαι
41553	04	22	30	γινώσκω	G1097	know, learn	γινώσκω
41554	04	22	30	ἀσφαλής	G804	safe, reliable, trustworthy, firm	ἀσφαλής
41555	04	22	30	κατηγορέω	G2723	accuse, charge, prosecute	κατηγορέω
41556	04	22	30	Ἰουδαῖος	G2453	Jewish, Judean	Ἰουδαῖος
41557	04	22	30	λύω	G3089	loose, untie, set free	λύω
41558	04	22	30	κελεύω	G2753	command, order, urge	κελεύω
41559	04	22	30	συνέρχομαι	G4905	come with, accompany	συνέρχομαι
41560	04	22	30	ἀρχιερεύς	G749	high priest	ἀρχιερεύς
41561	04	22	30	πᾶς	G3956	all, every	πᾶς
41562	04	22	30	συνέδριον	G4892	council, Sanhedrin, high council	συνέδριον
41563	04	22	30	κατάγω	G2609	lead down, bring down	κατάγω
41564	04	22	30	Παῦλος	G3972	Paul	Παῦλος
41565	04	22	30	ἵστημι	G2476	cause to stand, place, set	ἵστημι
41566	04	23	01	ἀτενίζω	G816	direct my gaze, look steadily, look intently	ἀτενίζω
41567	04	23	01	Παῦλος	G3972	Paul	Παῦλος
41568	04	23	01	συνέδριον	G4892	council, Sanhedrin, high council	συνέδριον
41569	04	23	01	λέγω	G3004	say, tell	λέγω
41570	04	23	01	ἀνήρ	G435	man	ἀνήρ
41571	04	23	01	ἀδελφός	G80	brother	ἀδελφός
41572	04	23	01	πᾶς	G3956	all, every	πᾶς
41573	04	23	01	συνείδησις	G4893	conscience	συνείδησις
41574	04	23	01	ἀγαθός	G18	good	ἀγαθός
41575	04	23	01	πολιτεύομαι	G4176	live the life of a citizen	πολιτεύομαι
41576	04	23	01	θεός	G2316	god	θεός
41577	04	23	01	ἡμέρα	G2250	day	ἡμέρα
41578	04	23	02	ἀρχιερεύς	G749	high priest	ἀρχιερεύς
41579	04	23	02	Ἁνανίας	G367	Ananias	Ἁνανίας
41580	04	23	02	ἐπιτάσσω	G2004	give order, command, order	ἐπιτάσσω
41581	04	23	02	παρίστημι	G3936	present, come up to and stand by	παρίστημι
41582	04	23	02	τύπτω	G5180	beat, strike, wound, inflict punishment	τύπτω
41583	04	23	02	στόμα	G4750	mouth, speech	στόμα
41584	04	23	03	τότε	G5119	then	τότε
41585	04	23	03	Παῦλος	G3972	Paul	Παῦλος
41586	04	23	03	λέγω	G3004	say, tell	λέγω
41587	04	23	03	τύπτω	G5180	beat, strike, wound, inflict punishment	τύπτω
41588	04	23	03	μέλλω	G3195	am about to, intend	μέλλω
41589	04	23	03	θεός	G2316	god	θεός
41590	04	23	03	τοῖχος	G5109	wall	τοῖχος
41591	04	23	03	κονιάω	G2867	whitewash	κονιάω
41592	04	23	03	καί	G2532	and, also, likewise	καί
41593	04	23	03	κάθημαι	G2521	sit, sit down	κάθημαι
41594	04	23	03	κρίνω	G2919	judge, decide	κρίνω
41595	04	23	03	νόμος	G3551	law	νόμος
41596	04	23	03	παρανομέω	G3891	act contrary to law	παρανομέω
41597	04	23	03	κελεύω	G2753	command, order, urge	κελεύω
41598	04	23	03	τύπτω	G5180	beat, strike, wound, inflict punishment	τύπτω
41599	04	23	04	παρίστημι	G3936	present, come up to and stand by	παρίστημι
41600	04	23	04	λέγω	G3004	say, tell	λέγω
41601	04	23	04	ἀρχιερεύς	G749	high priest	ἀρχιερεύς
41602	04	23	04	θεός	G2316	god	θεός
41603	04	23	04	λοιδορέω	G3058	revile, abuse	λοιδορέω
41604	04	23	05	φημί	G5346	say	φημί
41605	04	23	05	Παῦλος	G3972	Paul	Παῦλος
41606	04	23	05	οὐ	G3756	no, not	οὐ
41607	04	23	05	οἶδα	G1492	know, remember	οἶδα
41608	04	23	05	ἀδελφός	G80	brother	ἀδελφός
41609	04	23	05	εἰμί	G1510	am, exist	εἰμί
41610	04	23	05	ἀρχιερεύς	G749	high priest	ἀρχιερεύς
41611	04	23	05	γράφω	G1125	write	γράφω
41612	04	23	05	ἄρχων	G758	ruler, lord, authority	ἄρχων
41613	04	23	05	λαός	G2992	people, crowd	λαός
41614	04	23	05	οὐ	G3756	no, not	οὐ
41615	04	23	05	εἶπον	G2046	say, speak	εἶπον
41616	04	23	05	κακῶς	G2560	badly, wickedly	κακῶς
41617	04	23	06	γινώσκω	G1097	know, learn	γινώσκω
41618	04	23	06	Παῦλος	G3972	Paul	Παῦλος
41619	04	23	06	εἷς	G1520	one	εἷς
41620	04	23	06	μέρος	G3313	part, portion	μέρος
41621	04	23	06	εἰμί	G1510	am, exist	εἰμί
41622	04	23	06	Σαδδουκαῖος	G4523	Sadducee	Σαδδουκαῖος
41623	04	23	06	ἕτερος	G2087	another, different, other	ἕτερος
41624	04	23	06	Φαρισαῖος	G5330	Pharisee	Φαρισαῖος
41625	04	23	06	κράζω	G2896	cry out, cry, call out	κράζω
41626	04	23	06	συνέδριον	G4892	council, Sanhedrin, high council	συνέδριον
41627	04	23	06	ἀνήρ	G435	man	ἀνήρ
41628	04	23	06	ἀδελφός	G80	brother	ἀδελφός
41629	04	23	06	Φαρισαῖος	G5330	Pharisee	Φαρισαῖος
41630	04	23	06	εἰμί	G1510	am, exist	εἰμί
41631	04	23	06	υἱός	G5207	son, descendent	υἱός
41632	04	23	06	Φαρισαῖος	G5330	Pharisee	Φαρισαῖος
